,gen-vanilla_SSRT-vanilla,gen-vanilla_SSRT-w_guesses,gen-vanilla_SSRT-w_graded,gen-guesses_SSRT-vanilla,gen-guesses_SSRT-w_guesses,gen-guesses_SSRT-w_graded,gen-graded_mu_go_log_SSRT-vanilla,gen-graded_mu_go_log_SSRT-w_guesses,gen-graded_mu_go_log_SSRT-w_graded
0CF1U8X8,322.3,178.31990297622824,1009.4333333333334,413.95,293.98729716849164,1231.1166666666663,220.28333333333336,46.69093788870414,406.8333333333333
0CKA3YZX,285.06666666666666,260.3829852207238,396.7666666666666,303.23333333333335,284.39389894670836,410.1333333333334,227.95,189.9955229689744,297.8166666666667
0CP9XGTP,296.21666666666664,237.17784608576238,503.6333333333333,335.51666666666665,291.2746585020843,530.9499999999999,216.45,127.46917788862278,323.71666666666664
0CRTHE21,286.74999999999994,263.6881551939187,406.45,304.98333333333323,286.26315560396034,430.6166666666666,218.86666666666662,180.74144452291256,298.6166666666667
0CZBUV4C,288.09999999999997,259.74383637063966,411.9000000000001,309.8833333333333,287.31315560396035,441.85,220.01666666666668,171.20094863063628,301.1000000000001
0D4C1R8X,300.51666666666665,227.54867468853703,570.3166666666667,348.68333333333334,292.408876811471,635.65,216.5666666666667,108.94256910566955,334.70000000000005
0D83M5VE,287.25,263.3020417869559,433.31666666666666,306.2,285.69211726100735,467.3,219.51666666666662,183.81683377190535,302.1000000000001
0DBRJXKG,295.3,237.51186844026563,527.6833333333334,333.48333333333335,288.78609287888446,572.6166666666667,221.45,139.92763491284296,324.6333333333334
0DC9BJZK,282.93333333333334,267.0758333281257,378.41666666666674,296.18333333333334,283.2464889372937,395.03333333333336,229.74999999999997,204.92395458488141,292.5833333333333
0DG8XRZP,298.16666666666663,231.4464057978003,503.2333333333333,341.84999999999997,292.8255795742052,527.6999999999999,215.91666666666669,112.84170071543382,326.1666666666667
0DKWEM1A,287.65,262.3909940647475,416.0166666666667,307.1333333333333,286.95352727533435,436.25,216.78333333333333,177.12027438567924,300.8666666666667
0DMRP60R,286.93333333333334,258.99868657526594,421.4833333333334,307.86666666666673,285.7333495459614,443.0833333333334,225.7166666666667,183.26573866348966,302.71666666666664
0DUXE0ZA,308.2,203.68594142815138,695.0666666666666,373.8166666666666,293.94589076247627,765.4166666666666,218.11666666666665,76.45491437532984,361.08333333333326
0DVK13LU,280.4333333333333,270.2942654701606,364.6166666666667,289.4833333333333,281.029822270627,374.9999999999999,231.61666666666662,217.07753586435285,288.3
0DYF4WPG,310.06666666666666,203.82529038455465,781.8666666666666,378.1666666666667,292.71777798541495,903.7666666666668,218.65000000000003,82.88183767502808,370.6833333333334
0E1RBR9J,284.0999999999999,267.9675728258993,390.21666666666664,297.8833333333333,284.36315560396037,407.29999999999995,222.8333333333333,197.3955925431231,294.3833333333333
0E4CT74P,279.96666666666664,270.06675897576196,359.8666666666667,288.7833333333333,280.47982227062704,369.84999999999997,235.34999999999997,221.0275358643529,287.9166666666667
0E9UFT0K,282.84999999999997,267.13667315585775,378.76666666666665,295.9666666666666,283.11315560396037,395.23333333333335,229.09999999999997,204.165968754574,292.51666666666665
0EV57VEX,304.2833333333333,212.85301399638277,649.9499999999999,362.0,292.559830308848,704.4333333333332,218.06666666666663,94.06767214035077,351.83333333333337
0EWGP0U5,282.1166666666666,267.8533398225244,374.50000000000006,294.18333333333334,282.5964889372937,389.4833333333333,229.4833333333333,207.2739545848814,291.1166666666667
0EXY6KFW,288.5833333333333,258.395861391331,418.0333333333333,311.2666666666667,287.5535272753343,443.66666666666663,219.45000000000002,169.3217926630955,302.75000000000006
0FBX6KWX,313.1,193.88525923563213,790.7666666666665,387.95,294.2328361921579,902.3666666666667,218.89999999999998,63.61214849268514,375.99999999999994
0FCEX8C6,278.88333333333327,268.32270772292037,350.4333333333333,288.70000000000005,279.99648893729375,361.83333333333337,243.31666666666663,226.72393930038749,287.6333333333333
0FM9MUTU,296.2166666666667,238.40092569591548,581.7833333333334,335.03333333333336,288.00358406306367,650.8333333333334,219.85000000000002,144.75687437231747,330.8333333333333
0FUC15ZB,292.31666666666666,250.7358487449375,483.2833333333333,321.88333333333327,288.73601620771564,521.6166666666667,216.6833333333333,155.87392385065866,314.6166666666666
0FV544H9,285.09999999999997,265.2186383342395,399.9,300.46666666666664,284.48686060866766,414.1833333333333,220.98333333333332,190.9238556651507,296.75000000000006
0FZ26GB1,282.9,262.84640437396126,382.20000000000005,297.7333333333333,282.54389894670834,390.5,232.6333333333333,203.47375674542,294.23333333333335
0G2N59GL,297.4666666666667,236.40530467859415,576.8166666666667,338.5333333333334,288.4967271006453,654.7833333333334,222.8166666666667,141.4058398105701,330.3166666666667
0G42TBW1,298.6333333333333,230.36564906957005,568.6666666666667,343.48333333333323,290.98955969567805,617.15,217.78333333333333,121.32369527697445,334.18333333333334
0GPKYMDC,323.0,168.34817267944015,1031.9333333333334,419.26666666666665,294.2705781060673,1211.6666666666667,221.20000000000002,37.055863358846494,416.2
0GUTM6AM,313.5,202.09549248325584,824.5666666666665,385.7999999999999,293.10741811013537,999.0166666666667,218.51666666666665,76.51837773197914,374.06666666666666
0GVW93X6,291.25,255.51157643276684,435.04999999999995,318.0833333333333,290.00352727533436,466.76666666666665,214.91666666666663,154.868211383624,307.15000000000003
0GZ334XA,289.3499999999999,257.8910942609631,440.9166666666667,312.7,287.7000162126281,466.08333333333337,216.71666666666667,168.66944820827388,306.28333333333336
0GZN1747,272.3333333333333,303.23756307040077,307.91666666666663,260.0166666666666,275.1414715746818,294.3333333333333,261.71666666666664,283.2136076231329,275.9833333333333
0H2AWWPU,276.43333333333334,269.9285189094923,331.0666666666667,283.56666666666666,278.09648893729366,339.2166666666666,254.09999999999997,241.65931179839433,284.3166666666667
0HJGCR32,292.55,241.47342192191937,492.48333333333335,326.55,287.2729372749241,532.0833333333334,227.6,154.92047525994093,317.73333333333335
0HXXANFJ,336.28333333333336,160.66365372470557,1281.0166666666669,449.6666666666667,293.91942178449756,1647.9333333333332,221.89999999999998,26.272017938685288,444.20000000000005
0J1M2ETU,285.9166666666667,266.09331384492987,402.09999999999997,302.28333333333336,285.8964889372937,423.0666666666667,219.23333333333332,187.50798292426657,297.2666666666667
0J9U5XRJ,300.8833333333333,223.91077316183836,608.5333333333332,350.23333333333323,290.7826584873471,661.8166666666667,218.61666666666665,114.9142916063816,341.4833333333333
0JAG7BGC,290.6666666666667,253.59442828371408,475.66666666666674,317.6333333333334,287.8692890825082,509.8333333333333,218.3166666666667,164.64612854963946,312.6833333333334
0JGVD4F3,339.63333333333327,159.36093998831126,1340.1,457.03333333333325,293.8555508465117,1757.6499999999999,222.0,23.850184463349898,450.20000000000005
0JRU5DWA,284.2666666666666,269.412559837102,394.9,296.94999999999993,284.19648893729374,410.1499999999999,218.93333333333328,196.5028833673788,294.4333333333334
0JWEE23L,307.06666666666666,205.77204114822044,678.0666666666666,370.6166666666667,293.7563797046825,740.7833333333332,217.9833333333333,80.16929376093874,358.2
0JXBZBV9,306.56666666666666,208.5074812821472,721.9166666666666,369.09999999999997,292.30010542561354,812.0166666666667,218.7,89.95800798255495,362.01666666666665
0K37T6VD,285.76666666666665,257.3381293331701,430.4666666666667,307.8,284.40920668210674,448.3,236.74999999999997,191.51795924248177,305.95000000000005
0KHYZ082,298.16666666666674,232.51856421524786,520.9166666666666,341.55000000000007,292.0071312218376,565.2833333333333,216.6,116.3654593163581,326.79999999999995
0KYKANZ6,310.1166666666666,206.76391292678096,784.6166666666666,376.29999999999995,291.5170987474571,912.9666666666664,219.59999999999997,91.97345802130201,368.9666666666666
0L1GB53L,288.93333333333334,260.1080693740146,418.95,311.38333333333327,288.11315560396037,449.5333333333333,217.16666666666663,167.32258658887795,302.65000000000003
0L7K5UMC,288.46666666666664,247.74899138321302,450.21666666666664,315.8833333333333,285.3176201640438,465.4333333333334,234.16666666666663,174.01539314477483,311.1833333333334
0L7XB3AW,296.70000000000005,237.44677067667448,510.85,336.55,291.2667595504636,554.9333333333333,216.5,126.17411080713535,323.5833333333333
0LEM88KP,291.65,251.35382713406636,442.28333333333336,320.24999999999994,289.4842706180823,465.93333333333334,216.38333333333333,151.3346802108292,309.55
0LFT420N,293.1166666666666,246.5188975618607,499.3500000000001,325.3833333333334,287.6080604438035,557.0333333333333,222.91666666666669,156.50072633589738,316.23333333333346
0LKZCJ15,304.4,209.6109964847496,607.7333333333333,363.5,294.14931700416867,635.7,217.5333333333333,81.93531922241311,348.8666666666667
0LN1KD13,294.2833333333333,246.97589868649933,501.1333333333333,327.8166666666666,289.6518222608022,555.9666666666666,216.78333333333333,145.25549536456992,318.1333333333334
0M0EWKRV,293.2,247.87900016138892,466.8166666666666,325.08333333333337,290.28075955537605,494.2833333333333,215.88333333333338,144.7881303189471,314.7
0MCARYLD,284.68333333333334,261.19206339314684,392.4166666666667,302.3,284.070193942001,410.58333333333337,228.18333333333334,190.58637431160682,296.65000000000003
0MF9V4P1,290.4,254.26399877387473,435.8,316.3166666666666,288.5509372847489,455.09999999999997,216.9833333333333,159.76788527884983,307.51666666666665
0MRY4Z3E,318.4333333333333,186.64326122141264,931.6999999999998,402.1166666666666,293.4969615931854,1112.5166666666664,219.75,60.14374969767064,394.84999999999997
0MXJ7AZN,276.8666666666667,269.426242355722,332.1,284.2833333333334,278.5131556039604,340.26666666666665,250.8833333333333,240.0448822525774,283.65
0N0JE94U,291.58333333333337,251.93647896890815,482.6499999999999,319.88333333333327,287.4281172560949,535.2666666666667,219.01666666666665,160.55350926614537,312.56666666666666
0N10CEEL,274.73333333333335,273.62779290009405,318.8833333333333,279.6833333333333,277.23548546477133,323.76666666666665,259.58333333333337,254.08936237684037,281.95000000000005
0N289PCW,302.65,222.17163799864792,598.7833333333333,355.15000000000003,293.0957978786794,663.9000000000001,216.63333333333333,100.82057279103084,341.1
0N5WVJ17,285.18333333333334,261.2406821745498,434.38333333333344,303.41666666666663,282.621139376595,476.75000000000006,232.68333333333328,201.61932331586553,300.6333333333334
0NGG5VLJ,308.9666666666668,254.08579215541738,858.3666666666669,360.03333333333336,288.2309433895484,1070.4499999999998,230.88333333333333,167.86880176200248,371.96666666666675
0NJE7J4R,287.4833333333333,260.58625356739924,447.54999999999995,307.35,284.5886666568418,482.18333333333334,221.46666666666667,184.80096545446216,304.23333333333335
0NK7MVCJ,283.0833333333333,269.92177196455924,385.6333333333334,294.3333333333333,283.0964889372937,399.04999999999995,222.2833333333333,202.91086919768625,292.43333333333334
0NXVE8CT,282.91666666666663,269.03261179229116,382.25000000000006,294.79999999999995,283.14648893729367,396.7333333333333,224.89999999999995,203.72823087040467,292.3
0P0GTDY0,296.1333333333334,237.79176719893968,544.7666666666668,334.83333333333326,288.842270603345,594.5833333333333,219.8666666666667,139.63847476494723,326.98333333333335
0P2ZCYPM,287.8333333333333,260.60304506303333,418.84999999999997,308.25,286.86056561337494,435.00000000000006,218.1333333333333,176.24181342419018,302.16666666666674
0P34UPZ9,278.6499999999999,267.60685490639105,346.83333333333337,288.98333333333335,280.06315560396035,359.00000000000006,246.0666666666666,228.41595347008,287.34999999999997
0P4XZMZA,323.23333333333335,175.10469333854496,1033.6999999999998,417.1666666666667,293.9741577771594,1251.9666666666665,220.61666666666665,44.06152248449705,411.90000000000003
0P96MUM9,282.31666666666666,269.53925248136335,378.1333333333334,293.36666666666656,282.57982227062706,391.2333333333333,227.0333333333333,208.22753586435292,291.43333333333334
0PRHUTZA,312.69999999999993,201.56022262693713,811.2999999999998,384.28333333333325,293.2565493467102,952.6166666666664,218.4833333333333,77.62285902894006,374.9333333333333
0PU19T4K,294.96666666666664,242.95671837040268,501.56666666666666,330.96666666666664,290.7263274205489,544.8833333333333,215.83333333333331,136.5623860864617,320.4833333333333
0PW5A9P1,282.26666666666665,266.3260966935082,373.76666666666665,295.49999999999994,282.579822270627,390.3833333333333,232.8,207.5443307963323,292.0166666666667
0R5220TJ,323.5666666666666,171.37680827837843,1033.3,419.1166666666667,294.2057617334875,1232.8500000000001,220.93333333333334,39.618881027397194,414.2
0R696YJR,299.23333333333335,232.6689902560311,562.7666666666667,343.61666666666656,291.54227060334506,621.3833333333334,216.41666666666666,121.45099341140337,332.06666666666666
0RG4KBRB,279.0833333333333,265.80521284815177,370.31666666666666,290.63333333333327,279.29211726100726,393.84999999999997,249.79999999999993,231.14145569989154,290.36666666666673
0RHDH1EL,294.63333333333327,244.59633501597918,474.1666666666667,329.6166666666666,291.36409288870937,506.6333333333333,215.36666666666667,135.196939420619,317.1333333333333
0RHLKA9M,282.74999999999994,263.04381136156195,394.31666666666666,297.4833333333333,282.0666828792948,406.91666666666663,233.0833333333333,205.92661076721683,295.6333333333333
0RKF6F11,296.0833333333334,237.0754883416271,509.6833333333334,335.1333333333333,290.44046455517093,547.0833333333334,217.90000000000003,130.2442598335428,323.33333333333337
0T41MTFH,287.78333333333336,260.91510738350314,415.1499999999999,308.15,286.9035272753344,437.0666666666666,218.28333333333333,175.25801226984854,301.1833333333334
0T7889MV,290.06666666666666,256.72533819683656,482.2166666666666,314.76666666666665,285.9939233091814,538.8666666666666,220.51666666666662,174.2513626507851,310.1166666666666
0TJZ2RA3,301.6,231.63715291512884,637.7,348.91666666666663,290.2151998154861,738.2333333333332,218.01666666666668,126.44660172781575,340.7
0TRD5ZK4,289.56666666666666,255.46723260041017,443.9833333333333,314.04999999999995,287.440387884002,465.56666666666666,218.10000000000002,166.62803012490238,307.6
0TTJA443,277.66666666666663,269.9076650744632,344.28333333333336,285.9666666666666,279.2464889372937,353.2333333333333,245.19999999999993,233.0122286408019,286.3
0U0ZAG3B,284.4666666666667,268.69507932029796,395.21666666666675,297.81666666666666,284.3464889372937,411.56666666666666,219.66666666666666,195.07024504009726,294.95000000000005
0U23M45G,299.0,230.76621706127796,554.9499999999999,344.21666666666664,291.8930707583844,605.1666666666666,216.68333333333334,116.51735889543686,332.4166666666667
0U317B9P,281.26666666666665,268.5667589757619,367.6333333333334,292.29999999999995,281.79648893729376,380.91666666666663,233.28333333333327,213.58691170676389,290.06666666666666
0U8DTCDG,297.9666666666667,233.94509171062822,546.7666666666667,340.76666666666665,291.31936575367706,598.75,216.58333333333334,122.66676280911581,329.71666666666664
0UA1UW6C,285.74999999999994,262.55724420169327,405.65000000000003,302.88333333333327,284.7772322800417,417.15,221.4333333333333,186.96577091511253,298.5833333333333
0UEA3Z9E,328.96666666666664,168.08207695949207,1108.7,430.91666666666674,294.34824989558433,1366.4833333333333,221.20000000000002,34.17700186882611,422.7333333333333
0UL9YFZJ,290.1333333333333,250.99322527764343,447.7,316.98333333333335,287.23075955537604,468.03333333333336,220.38333333333335,161.11937863412513,309.4166666666667
0ULZKXXG,288.4166666666667,256.5999114327136,422.91666666666674,311.3166666666667,286.98427061808223,437.63333333333327,220.4333333333333,171.25479989165467,304.1166666666667
0UMM15GY,298.04999999999995,239.38039334605128,554.65,339.23333333333335,291.3298628457283,640.8666666666668,215.76666666666668,127.87358476182648,327.33333333333337
0UPRUMA1,287.9166666666666,261.62473604068117,412.6666666666666,308.4166666666666,287.3131556039603,440.3666666666667,218.0333333333333,174.0125157404152,300.55
0UV5WZUN,292.6333333333333,248.8502711742524,467.16666666666663,323.1166666666667,289.8044645600834,486.68333333333334,215.66666666666663,150.4951939581594,314.3166666666667
0V1TYBKE,316.75,188.45288307057325,902.3499999999998,398.2833333333333,293.68454568572355,1071.3166666666666,219.48333333333332,60.70295552880207,390.81666666666655
0V9W14U5,285.79999999999995,266.43748700599514,402.1166666666666,301.7333333333333,285.6298222706271,422.4500000000001,218.74999999999997,187.7246495909332,297.08333333333337
0VBJ9TP2,295.55,243.35262929471358,503.28333333333325,332.0,291.159721212423,546.8166666666666,215.4333333333333,135.95069071137007,321.0833333333333
0VF0JVNL,306.0833333333333,216.36343666994657,672.9499999999998,364.83333333333326,293.18619391252645,775.7333333333332,217.1,93.24298021977751,351.85
0VJZ6NZY,284.66666666666663,265.36783619128175,390.7,300.84999999999997,284.94648893729374,411.38333333333344,226.2,194.4586779303183,295.88333333333344
0VVG7LYB,292.41666666666663,250.43214747860242,446.75,322.38333333333327,290.25093728474894,472.3666666666666,215.54999999999998,147.15204188354764,310.8833333333334
0VXEC29A,285.00000000000006,265.25740118609093,393.6666666666667,301.0666666666667,285.1131556039604,414.51666666666665,223.5666666666667,191.89502580238408,295.7666666666667
0VY70352,305.03333333333336,216.92784541236782,662.6333333333333,362.1333333333333,292.6607595308139,747.0166666666667,217.38333333333333,97.7873522952132,350.91666666666663
0WAF57A4,288.1166666666666,263.89995453400184,416.21666666666664,307.96666666666664,287.9131556039603,442.1666666666667,215.7333333333333,175.30138710606258,301.15
0WHFCZKU,303.18333333333334,220.9445011125432,602.85,356.46666666666664,293.03623000859415,663.3166666666667,216.91666666666666,99.90009765984925,342.34999999999997
0WTM31V7,294.0666666666666,242.57572086885537,471.9833333333333,329.01666666666665,290.4044645600833,499.33333333333337,217.95,137.55784086992816,316.8
0WXLR6V1,287.1166666666667,261.3867870389671,410.8499999999999,306.5333333333333,286.18686060866764,431.45,219.54999999999998,178.30801226984852,300.1166666666667
0WYCV590,290.4,251.42859495385193,446.6499999999999,317.43333333333334,287.65705455066876,472.95000000000005,219.23333333333335,158.91022997675756,308.8
0X38WL5R,263.8,451.80825738152595,308.29999999999995,202.83333333333334,277.7854854647714,244.45000000000002,250.26666666666665,466.9667404249247,286.66666666666663
0X45NBYM,295.5666666666666,239.83235023574358,487.8999999999999,333.0333333333333,291.4018745694979,507.46666666666664,215.85,130.97186189914004,321.20000000000005
0XFVW4LF,286.6166666666666,264.00238819729367,404.75000000000006,304.9,286.47982227062704,428.75000000000006,220.18333333333334,182.90440164479506,298.55000000000007
0XKVPBB0,292.2166666666667,248.55738273818767,479.7166666666667,322.73333333333335,288.38601620771567,520.0999999999999,219.48333333333332,154.51537127961214,314.34999999999997
0XM20K74,295.58333333333337,242.58526029630897,512.6666666666666,332.46666666666664,290.70880014030206,567.4666666666667,216.06666666666666,135.55980099567515,321.6000000000001
0XTAYD1B,273.3,270.40018322107625,312.91666666666674,279.61666666666673,276.6631556039604,318.74999999999994,264.19999999999993,256.9809344721421,282.0333333333333
0XTVAGV2,269.1333333333334,389.78359458435483,315.4666666666667,233.41666666666669,280.164124351259,275.23333333333335,254.99999999999994,376.07867652952984,280.43333333333334
0Y712XLV,290.7666666666667,254.25129055415644,484.21666666666664,317.45000000000005,287.43509513559474,528.0666666666667,218.39999999999998,167.0175009497752,312.68333333333334
0Y9GR364,291.71666666666664,251.6096539730011,442.8,320.21666666666664,289.66760395141563,466.24999999999994,215.8666666666667,151.85065187144411,309.48333333333335
0YDL0DWV,292.6,250.2710935921786,511.83333333333337,322.79999999999995,287.32374557980853,576.15,219.48333333333338,160.22462222961482,316.6833333333334
0YE7L9KU,287.5666666666666,260.9426138779018,413.81666666666655,307.69999999999993,286.60352727533433,435.4333333333333,218.81666666666663,175.80002643954103,300.93333333333334
0YGRZTUF,289.1833333333333,256.09731842031437,440.95,313.1666666666667,287.2403878840021,461.66666666666663,219.23333333333335,169.16633474981074,307.0333333333334
0YLJKU2J,316.1333333333333,190.33367122221532,889.8666666666666,396.13333333333327,293.5688000911778,1045.8,219.4,64.11548320273866,389.44999999999993
0YLLNXRL,305.5833333333333,214.65643932745587,683.65,364.5166666666666,292.8238546762335,769.7666666666665,217.41666666666669,95.02042619188022,355.0499999999999
0YMH4BW6,284.3666666666667,265.6560193442456,407.4333333333333,299.09999999999997,283.6596445412541,425.16666666666663,223.38333333333333,197.03469551725502,297.1
0YVKYMJX,326.50000000000006,177.16291310291462,1082.7666666666667,422.85,293.82966441350715,1360.0166666666667,220.43333333333334,45.37195843516558,414.8
0YWBYAGP,285.9,265.9591666614591,402.3833333333333,302.2333333333333,285.6298222706271,423.3833333333334,219.21666666666664,186.54201126365166,297.45000000000005
0ZAYELPK,318.1166666666667,185.44753735833203,920.3166666666666,402.31666666666666,293.97405674351745,1098.0166666666667,219.66666666666666,55.108952354644,394.0
0ZPPK2ML,280.2666666666667,270.3217719645592,362.7666666666667,289.08333333333337,280.679822270627,372.7833333333333,233.2833333333333,218.89420253101957,288.25
102P9DCN,280.55,267.382057487477,365.04999999999995,291.06666666666666,280.7035272753343,372.26666666666665,235.9333333333333,217.23611778098137,289.71666666666664
109GUWFN,300.03333333333336,230.9564922954992,627.7500000000001,345.98333333333335,289.57297785002527,711.0,218.73333333333338,129.0866975177282,340.0333333333334
10DN9UHY,288.3666666666666,258.7186007553617,434.23333333333335,310.3166666666667,286.86668287929473,457.4000000000001,218.65,174.18541986888877,304.55000000000007
10EP1VM2,297.35,232.74367844537113,504.85,339.71666666666664,291.78428683071036,543.6166666666667,216.98333333333335,116.59593862789461,324.33333333333326
10HWA6YU,279.0833333333333,268.72421351497144,348.4666666666667,288.6166666666666,280.32982227062706,359.4833333333333,243.3833333333333,227.98621670071213,286.76666666666677
10J5M8LB,285.4666666666667,264.99517951651364,415.55,301.5166666666667,284.49297787458744,435.1333333333333,220.5666666666667,190.70205718997346,299.00000000000006
10KHJFTG,294.3333333333333,247.42041825790236,477.7333333333333,327.8833333333333,290.95619393708864,523.5833333333334,215.21666666666667,140.26841074048554,315.6666666666668
10KWCWVG,288.09999999999997,258.61373922855154,419.6333333333333,309.58333333333326,286.6772322800416,437.8833333333333,218.9333333333333,172.4832608531437,302.7166666666667
10RNF3BK,289.7833333333333,258.1416622526711,427.2,313.68333333333334,288.720193942001,454.38333333333327,215.78333333333333,163.71311182673625,304.58333333333337
10T1UELH,300.84999999999997,231.15204729840985,616.7833333333333,347.74999999999994,291.0431555793982,702.5500000000001,216.69999999999996,122.70501363316468,338.8666666666667
112R12P1,305.5,219.60418657853648,674.9666666666667,362.26666666666665,292.511628294239,790.3166666666667,217.11666666666665,99.93910403661815,349.84999999999997
1147ELD2,299.45000000000005,230.9471649383534,563.3166666666667,344.71666666666664,291.40893727001173,623.6833333333334,216.95000000000002,118.33376000399763,332.3333333333333
114VT9DX,316.0666666666666,193.31752055807476,863.1333333333331,394.5666666666666,293.87502206155096,1029.1999999999998,219.0,64.17279282769572,383.66666666666663
11E1FCZ0,287.75,257.1587262397543,413.34999999999997,310.2666666666666,286.760565613375,433.25,223.73333333333332,174.5926366955547,302.31666666666666
11HZFWRM,322.24999999999994,180.74534305091913,1017.9166666666666,412.9833333333333,293.70310322157826,1247.7666666666667,220.14999999999998,51.16055749689835,407.03333333333325
11THDW9B,309.1333333333333,216.11324953785754,748.6666666666666,370.76666666666665,292.0759107084157,892.7333333333333,217.74999999999994,99.19587936044557,360.3166666666667
1258PMCK,316.9,179.13988343621378,882.3666666666667,401.83333333333326,294.49947482553995,994.3000000000002,220.19999999999996,47.82297106148817,394.46666666666664
12F1NWCG,287.2333333333333,256.2478135722366,453.1000000000001,309.2666666666667,284.5026224158416,480.31666666666666,225.15000000000003,182.4447385375359,307.05000000000007
1306ZGW1,297.31666666666666,239.357567117006,560.7666666666667,337.15,289.6693739035221,649.8166666666668,217.55000000000004,134.67680156346137,326.65000000000003
1313F6FM,281.81666666666666,270.37095811442185,376.3166666666667,291.71666666666664,281.9631556039604,387.91666666666663,225.86666666666662,209.19420253101956,290.4666666666667
13276WYW,302.28333333333336,220.07876251745844,628.1333333333332,354.99999999999994,291.38877575326677,691.4333333333333,218.93333333333334,107.05431677160867,345.3666666666666
1378XGLA,304.38333333333327,216.32441771658475,639.7833333333333,361.1499999999999,293.18877575326684,709.4,217.14999999999995,94.41312587328058,348.8666666666667
137Y0WR8,279.26666666666665,270.1884386312259,354.5333333333333,287.6166666666666,280.279822270627,364.04999999999995,236.31666666666663,223.49420253101954,286.4833333333334
138RG20T,330.8500000000001,176.19019416293617,1141.8500000000001,431.6666666666667,293.8659748511435,1469.7333333333333,220.53333333333333,42.95012495983018,420.8
139PZ31D,287.6833333333333,262.20806937401454,411.76666666666665,307.54999999999995,287.11315560396037,438.5,217.74999999999994,175.7118207343634,300.06666666666666
13AC41PB,331.2,163.97570441752455,1180.5333333333335,437.7666666666667,294.08852501235,1473.6,221.60000000000002,30.658656874671077,432.73333333333335
13CL7J3B,279.2166666666667,263.47908503660227,367.45,293.1166666666667,280.49297787458744,384.55,249.51666666666668,223.43822239035686,292.5833333333333
13FP25D3,303.3833333333334,222.76905179426615,633.0666666666667,356.1166666666667,291.89062604735363,717.1833333333334,217.54999999999998,107.13400110682602,344.2166666666667
13LFMTL6,287.84999999999997,262.08232835498404,412.7,308.18333333333334,287.2464889372937,440.00000000000006,218.13333333333333,174.29283453501608,300.76666666666665
145EPB4G,300.05,225.3417138545705,565.1833333333334,348.28333333333336,292.572084724127,587.1166666666667,216.6,110.20169558943135,337.93333333333334
1495,311.36666666666673,197.47506294243874,744.5666666666667,382.71666666666664,294.31442393585786,837.2833333333332,218.56666666666666,67.06409575118377,369.06666666666666
14BPGL15,286.2,257.4380984057367,419.90000000000003,306.46666666666675,284.44038788400206,435.56666666666666,226.68333333333334,185.07664011279883,302.0333333333333
14F94Z7X,282.09999999999997,268.9250194779883,376.5,293.19999999999993,282.34648893729366,390.0333333333333,226.9666666666666,207.15659291216298,290.85
14FR5D4,282.24999999999994,265.85698465637006,377.49999999999994,294.93333333333334,282.0868606086677,388.13333333333327,230.4166666666666,205.95718899848399,292.16666666666663
14PHMUNU,280.56666666666666,269.8709581144218,364.9000000000001,289.91666666666663,280.9964889372937,375.8333333333333,232.14999999999998,216.3528833673788,288.68333333333334
14PNN5H9,315.16666666666663,181.1492203926384,840.9666666666665,397.2999999999999,294.6047071154065,929.6833333333333,219.99999999999994,49.787776522138564,388.99999999999994
14UJARAJ,270.3833333333334,322.9654860612997,309.6166666666667,254.28333333333333,276.102152131438,292.19999999999993,260.55,314.3491920165336,280.85
14ZFCHTA,272.9833333333333,296.19222854691566,316.05,269.1,277.4468118530599,311.04999999999995,259.8333333333333,277.64302485455096,280.71666666666664
1510CJF1,282.55000000000007,266.33189813836947,393.91666666666674,295.18333333333334,281.85964454125417,408.8666666666666,228.60000000000002,206.18469551725502,294.25000000000006
1535421B,284.4,268.84507932029794,395.21666666666675,297.56666666666666,284.22982227062704,411.2833333333333,219.5,195.22024504009727,294.8833333333334
158CYMLK,288.76666666666665,254.57305943934486,435.50000000000006,313.4166666666668,286.9570545506687,457.45000000000005,223.40000000000003,171.12872513095414,306.55000000000007
15CWGD6V,281.21666666666664,268.74168614465503,368.35,291.8166666666666,281.6631556039604,381.21666666666664,231.49999999999991,212.75659291216294,289.59999999999997
15M33G49,286.88333333333327,264.70238819729366,408.15,304.8,286.6464889372937,431.53333333333336,217.58333333333334,181.6870399720766,298.75000000000006
15VX8FJL,294.31666666666666,242.90928637372437,503.95,329.2999999999999,289.8737374299634,534.2166666666666,217.01666666666665,142.43797422545254,321.2333333333333
15YZBNE0,323.3666666666666,175.90708560282033,1045.8999999999999,416.9666666666667,293.5803355016199,1267.7833333333333,220.68333333333334,48.03833399721622,413.06666666666666
165NRNVG,301.1499999999999,227.5862245587131,612.7666666666667,349.7333333333333,291.2843878643523,685.7666666666667,217.3,116.78725185808233,340.2833333333333
16C687G5,297.2,236.05202952390118,529.8166666666667,338.16666666666663,291.19658182109066,574.3166666666667,216.55,126.2811421947247,326.91666666666663
16GY1RE8,296.1499999999999,242.438120000384,551.1833333333333,333.49999999999994,289.5106061884762,619.7333333333333,217.0333333333333,141.96571130217126,326.0333333333333
16PJ1RJ6,298.1666666666667,232.35043978757938,530.0333333333334,341.8,292.2544807727114,562.95,216.1166666666667,117.49369921424329,329.58333333333326
16RVU5PF,318.0333333333333,178.87528763256242,904.3000000000001,404.33333333333326,294.4644202650464,1038.5333333333333,220.2,47.00043920719663,396.33333333333326
