,gen-guesses_SSRT-vanilla,gen-guesses_SSRT-w_guesses,gen-guesses_SSRT-w_graded,gen-graded_mu_go_log_SSRT-vanilla,gen-graded_mu_go_log_SSRT-w_guesses,gen-graded_mu_go_log_SSRT-w_graded,gen-standard_SSRT-vanilla,gen-standard_SSRT-w_guesses,gen-standard_SSRT-w_graded
4X6RKLNJ,298.3666666666666,269.00157728387035,512.55,199.51666666666662,170.6747185672688,800.0833333333333,271.15,243.10803355495122,
4XCV92V0,275.1333333333333,262.11153028262663,151.91666666666669,205.03333333333333,194.29415234980104,175.45000000000002,261.98333333333335,249.70376793294054,73.56666666666666
4XEMVP0N,281.6,263.2858483624265,295.5666666666666,200.36666666666662,185.49777348925116,360.13333333333327,263.51666666666665,246.31573328481394,112.34999999999998
4XF3MZ2T,312.79999999999995,277.28552945090684,876.9666666666667,197.63333333333335,148.44581285964,1687.7000000000003,281.1666666666667,246.5497037321852,
4XK3J70P,270.84999999999997,262.2948636159599,144.13333333333333,218.0,210.78452482941137,142.36666666666665,262.2,254.03535314000538,112.96666666666665
4XKP2MT1,268.9666666666666,262.8845908478799,210.9833333333333,231.04999999999993,225.69350083141327,205.36666666666662,263.3833333333333,257.4473186402762,193.81666666666663
4XMBYXGP,278.05,262.6461211305066,194.08333333333331,202.54999999999998,189.96005315042336,247.26666666666668,262.6,248.08387654574298,79.41666666666667
4XT06HUA,282.66666666666663,264.1662712990659,342.6666666666667,203.75000000000003,187.54643812685524,435.95,264.84999999999997,247.31173466842597,
4XTDZ6WT,293.6833333333333,267.20143525214456,498.65,199.1833333333333,174.63165864552715,742.1166666666667,268.75,243.49204346738532,
4XWZ2LJE,267.2333333333333,262.49486361596,201.1333333333333,231.70000000000002,227.42922933172622,175.26666666666665,262.8666666666667,258.2236593201381,189.4833333333333
4XYEZ86T,271.54999999999995,263.07611299367306,190.16666666666666,223.06666666666666,215.50706364836253,196.69999999999996,263.21666666666664,255.15573156820997,
4Y6K99MT,270.51666666666665,262.4063938985866,204.55000000000004,221.9333333333333,215.02113320585343,198.83333333333334,262.7666666666667,254.9920741130733,157.79999999999998
4Y828ZMP,304.73333333333335,272.7620884529391,689.3666666666667,198.73333333333332,160.60432232609298,1186.1166666666668,275.7,244.9401802522093,
4YD2ARWH,271.5833333333333,262.0230605652533,209.68333333333337,214.9,206.73407058331605,194.36666666666667,262.3,253.1871012662739,151.78333333333333
4YF8CTPA,273.9,262.597089603306,220.1166666666667,211.68333333333334,201.09319169980813,247.56666666666663,263.15000000000003,252.30447048294837,
4YL383FF,275.54999999999995,262.1281969492933,126.35000000000002,203.71666666666664,192.6967348626548,158.36666666666667,261.8999999999999,249.29704695987263,55.06666666666667
4YPJW3P2,307.5,274.0786081095845,745.9833333333332,198.5166666666667,157.16621800990015,1302.3000000000002,277.3333333333333,245.12082275241417,
4YVTN782,282.7666666666666,264.0016885880195,256.1,201.83333333333331,185.71083979003788,350.6666666666667,264.48333333333335,246.75708982183028,
4Z38T1RY,275.2166666666666,262.67611299367303,173.05,209.64999999999998,198.83432131039962,203.26666666666668,262.6,250.77911920794455,
4Z4RC8PH,298.4166666666667,270.24930563406133,587.15,199.75,167.91897706563788,920.1499999999999,272.4666666666667,245.584570648607,
4Z7P5V1J,275.81666666666666,262.3063938985866,166.58333333333337,204.34999999999997,193.22546522855788,185.78333333333333,262.0333333333333,249.33212841947454,80.66666666666667
4Z96NDW1,280.9333333333333,264.45333649187137,271.3,204.61666666666667,188.1049323607356,407.48333333333335,265.0666666666666,249.3582289424842,
4Z9RE0CC,268.45000000000005,261.3781969492933,185.03333333333333,219.00000000000003,212.68061223883788,164.96666666666667,262.05,255.15699265347146,165.71666666666664
4ZMTGFKA,289.15,266.38710089867766,401.74999999999994,200.51666666666665,178.29011146667725,599.6,267.51666666666665,245.85832611084302,
4ZTJFWE1,268.78333333333336,262.32819694929333,164.49999999999997,224.98333333333332,219.4382541186154,145.26666666666668,262.40000000000003,256.1903259868048,147.16666666666666
4ZTRVWH5,267.29999999999995,261.4115302826266,199.10000000000002,222.46666666666667,217.04589599839287,165.7833333333333,262.15,256.34032598680477,186.4333333333333
4ZV4U25B,275.5333333333333,262.3012575145466,166.21666666666664,205.10000000000002,194.15912448940705,191.0,262.1,249.61546175280785,86.60000000000002
50411TBC,276.2833333333333,262.35639389858653,182.60000000000002,204.11666666666665,192.66409405957637,205.06666666666666,262.21666666666664,249.12715557267512,85.28333333333333
504L1YB4,275.09999999999997,262.3845908478799,181.46666666666667,207.45,196.8107702315805,193.7166666666667,262.29999999999995,250.29906676654474,114.51666666666667
507WXWN7,283.8,265.15125253625115,302.66666666666663,202.65,183.9445839827847,463.5,265.90000000000003,248.16893335749353,
50A1BC7T,266.3666666666666,261.64486361596,214.5666666666667,228.91666666666666,224.52922933172619,187.81666666666666,262.48333333333335,257.72365932013815,203.76666666666665
50ABALT4,267.26666666666665,263.32819694929333,227.19999999999996,244.64999999999998,241.07922933172622,218.78333333333336,263.18333333333334,259.4069926534715,215.76666666666668
50C4P125,284.71666666666664,264.37988553731276,362.65,201.06666666666666,183.78594463441414,448.9833333333334,264.99999999999994,245.80036870036494,
50GW1CZT,271.61666666666673,262.07819694929333,141.6,214.1,206.0757361732837,138.25,261.9666666666667,252.94032598680482,106.35000000000001
50K76F6L,304.31666666666666,272.23321207259335,663.05,198.88333333333335,162.06517951141146,1122.6833333333334,275.1166666666667,244.2921533608835,
50P8MAGW,273.3833333333333,262.7627877971732,249.4666666666667,217.98333333333332,208.82959186930586,256.43333333333334,263.45,253.28939275334955,188.93333333333334
50UATGZM,273.59999999999997,261.94486361596,144.85,206.7666666666667,197.04511582478173,148.10000000000002,261.7333333333333,250.72540744640662,86.20000000000002
50VKA9BE,280.41666666666663,263.07431807979987,268.0333333333333,201.09999999999994,186.99449844614253,323.2999999999999,263.2,246.90901231174604,104.23333333333333
512RTCH1,281.25,263.62349163872614,266.15000000000003,202.28333333333333,187.32200717190702,351.2833333333333,263.88333333333327,247.20130193382022,
515PBC21,277.0833333333333,262.68584836242655,193.75,205.04999999999998,193.058438157055,240.43333333333337,262.74999999999994,249.1224544062793,111.23333333333332
516Z98HX,269.7833333333333,262.26792418121323,201.64999999999998,221.58333333333334,214.99185508923986,186.6,262.46666666666664,255.19704695987267,170.85
51EYYMEY,285.26666666666665,264.6778015816925,318.4333333333333,200.93333333333328,182.89682521533706,431.3833333333332,265.38333333333327,245.92921637630332,
51G1DFV9,279.9,263.0858483624265,220.2,202.21666666666667,188.31832851250638,287.5,263.33333333333337,247.47447421295132,109.48333333333333
51MR96PG,278.9333333333332,262.72306056525326,231.9666666666666,201.4666666666666,188.28527605031698,266.64999999999986,262.71666666666664,247.54059751881087,87.23333333333329
51W3Y9EW,285.76666666666665,264.61447638519275,328.23333333333335,200.4333333333333,182.41058315287887,454.23333333333335,265.34999999999997,245.327252741034,
51ZKXX4P,271.59999999999997,261.87819694929334,148.83333333333337,212.46666666666667,204.22826585674554,144.56666666666666,261.86666666666673,252.61868647333873,110.19999999999999
51ZUKMA3,282.16666666666663,263.6537725436398,273.2666666666667,201.49999999999997,186.15115881485713,350.6,264.0,246.5381878394907,143.11666666666667
52034BGR,293.18333333333334,267.2083665500578,501.66666666666663,199.26666666666665,174.69408708285962,714.7666666666668,268.68333333333334,243.98903425585533,
528FZWXG,274.3333333333333,262.2761129936731,192.23333333333335,208.23333333333332,197.64081641382688,203.78333333333336,262.56666666666666,251.18409205474393,
52AE3MBX,286.85,265.19877819132563,356.53333333333336,200.66666666666666,181.35699897816508,495.84999999999997,266.03333333333336,245.51101694397167,
52CVLNFF,273.3,262.54612113050655,218.06666666666663,216.35,207.22914573287466,239.51666666666668,263.0333333333333,252.74906676654473,157.36666666666667
52K3HFFN,272.0333333333333,261.97611299367304,167.13333333333333,211.11666666666667,202.02745960423326,166.73333333333332,262.2333333333333,252.64403774834267,
52PY7ZPT,281.84999999999997,261.90125751454656,229.85,232.13333333333333,213.27978328033953,249.1333333333333,261.31666666666666,241.92070628001082,173.6
52UNJAGX,269.4666666666667,262.7781969492934,204.6833333333333,234.25,228.2292293317262,188.24999999999997,262.3166666666667,256.02365932013817,189.50000000000003
52ZXUXVJ,276.4333333333333,262.88890079084626,228.76666666666668,208.2333333333333,196.24854402519938,260.81666666666666,263.3666666666667,250.49807736168674,
533LN4K1,286.7833333333333,266.1398642853503,367.1499999999999,201.21666666666667,179.8249564472195,586.65,267.06666666666666,247.36728810062561,
53BA6MNE,270.51666666666665,263.9043099429664,198.7166666666667,233.96666666666667,227.933343864496,214.01666666666665,264.01666666666665,257.63933658194685,
53DLM6RN,306.21666666666664,273.22875511960575,704.1166666666666,198.8166666666667,159.55970568904436,1188.3333333333333,276.3333333333333,244.6479879468915,
53EP1G5X,304.65,272.278902129627,663.6666666666667,199.0666666666667,162.13488095934852,1078.7,275.2,244.20821479429858,
53L8E8LF,297.2666666666667,270.88985432875955,591.8333333333331,201.95,169.18832312904166,1042.4000000000003,273.25,247.7579545159785,
54BJY6WE,270.08333333333326,262.00639389858657,233.23333333333332,221.1333333333333,214.1750457964269,220.5,262.6,254.80376793294053,180.2333333333333
54EF1FZJ,301.46666666666664,271.3507051803337,622.5333333333333,199.10000000000002,164.50347188375144,1047.8000000000002,273.8833333333333,244.96451059880394,
54KLKJNK,282.1833333333333,263.46918169575986,315.5,200.36666666666665,185.09821962568242,371.1166666666667,263.71666666666664,246.13939260495204,130.85
54U1B199,279.1333333333333,263.29529468943286,255.86666666666665,204.85000000000002,191.2162024453365,316.3666666666666,263.65,248.6662204742184,
54VT5R72,286.45,264.8478097185261,363.6,200.56666666666666,182.098275213217,473.4,265.5833333333333,245.14593921437276,
54X5F37C,274.9,262.2730605652533,233.36666666666665,207.3333333333333,196.79484488005582,223.04999999999995,262.3,250.40054321240967,131.95000000000002
552D9NA7,276.41666666666663,262.3897272319199,180.35000000000002,203.81666666666663,192.2974273929097,201.76666666666668,262.16666666666663,248.9938222393418,82.75
556U6DJ0,278.2,263.0140453117198,247.38333333333333,206.7,193.85225060841728,296.03333333333336,263.5666666666667,249.1414125600216,161.63333333333335
557PKJKJ,272.50000000000006,263.165840225593,224.01666666666665,224.13333333333333,215.5933768460937,239.06666666666666,263.5333333333334,254.63463541555106,
55BK5ZXT,277.8999999999999,262.9422422610132,241.3,205.73333333333332,193.24928505158638,291.73333333333335,263.15000000000003,248.9575358658811,139.38333333333335
55HCZHHV,279.88333333333344,264.6765440671459,315.18333333333334,219.28333333333327,205.40455069396617,379.4,264.85,250.5038089298967,
55K37VGA,282.6333333333333,263.6922422610132,320.0,200.9,185.33012126701686,383.65,263.98333333333335,246.13469143855625,148.56666666666666
55NJ5JK5,272.3499999999999,262.4397272319199,171.68333333333334,215.28333333333333,206.97113320585342,175.23333333333335,262.4,253.00874077973995,120.49999999999999
568NJFWJ,287.7,265.17726418236595,392.55,200.79999999999998,181.53862718642984,532.0333333333334,266.15,244.76932685410728,
56B953GR,272.74999999999994,262.69277966033974,186.63333333333333,216.53333333333333,207.6700010258252,199.04999999999998,262.83333333333326,253.26742538807724,
56KNL05T,266.98333333333335,262.02819694929326,203.91666666666669,229.40000000000003,224.85492078528205,182.26666666666662,262.76666666666665,257.8236593201381,190.4666666666667
56L41G67,307.56666666666666,273.84125387503184,718.7666666666665,198.8,158.0629425452737,1233.4833333333333,277.1166666666667,244.68672499662853,
56L57G10,300.91666666666663,271.2037576087535,647.45,198.68333333333334,164.35313577974546,1087.9833333333336,273.6333333333333,245.07183680512335,
56P2568B,276.63333333333327,262.5094463270063,147.96666666666667,203.71666666666664,191.6588659876052,197.36666666666662,262.49999999999994,249.20075872141052,
56TWKCTL,304.41666666666663,272.5975057418927,675.7,198.83333333333331,161.13272860939625,1151.8333333333333,275.48333333333335,244.89870567134588,
56UZU99J,311.05,276.1877604165483,831.2833333333332,197.95000000000002,151.44428221693173,1554.1999999999996,279.8666666666667,246.0134831519294,
56VJH1CR,271.66666666666663,261.79486361596,150.1,211.33333333333331,202.97826585674554,138.96666666666667,261.7333333333333,252.38535314000538,111.48333333333333
56YBTJHF,311.3333333333333,276.19498075620857,832.4833333333333,198.08333333333334,151.5473800906563,1523.3166666666666,279.91666666666663,245.87927290494096,
56YTNZ4V,278.6666666666667,263.26501378451934,224.83333333333334,204.74999999999997,191.19216299870212,313.3833333333333,263.53333333333336,248.88430741534728,
5784LZWF,270.0499999999999,261.57819694929333,178.8333333333333,215.48333333333332,208.11924106985634,163.04999999999998,261.94999999999993,253.802019806672,145.51666666666662
578DB0G5,282.4833333333333,264.02654406714595,268.81666666666666,201.85,185.6866577172571,364.46666666666664,264.46666666666664,247.03189773602708,
57F63WRL,271.6333333333333,262.3876432762996,194.8,217.74999999999997,209.3921058163234,209.5,262.91666666666663,254.0390649015433,
57R7NE0T,269.8333333333333,261.69486361595995,155.56666666666666,215.91666666666669,208.86394557217122,136.31666666666663,261.85,254.05699265347144,133.45000000000002
57TXVRYZ,288.0333333333333,265.59698327745235,354.7499999999999,201.5833333333333,181.65223719342225,492.43333333333317,266.5833333333333,245.2770783773867,
5823E4XG,294.8833333333333,268.37362869215656,499.81666666666666,199.81666666666666,172.52973543300965,750.5000000000001,270.15000000000003,244.92371651780172,
583EKH0A,285.6333333333333,264.61627129906594,362.45,200.01666666666665,181.84730369541742,468.48333333333323,265.2833333333333,245.46375447509806,
5890XJCZ,287.84999999999997,265.3872479086989,390.13333333333327,200.06666666666666,180.0776984443206,518.2833333333333,266.3,245.06303675064362,
58MP0B36,277.76666666666665,262.5281969492934,210.49999999999997,202.3,189.87435912743084,231.81666666666666,262.41666666666663,248.16720987907632,83.51666666666667
58P78T2W,283.25,264.1850219213528,290.4166666666667,202.33333333333331,185.86266883358076,368.95,264.7666666666666,246.78074914196839,
58V0LMM9,275.8666666666666,262.4845908478799,228.71666666666664,207.89999999999998,196.8569614086842,249.05000000000004,262.6,249.9672098790763,121.11666666666667
58WUAJG4,271.41666666666663,261.7897272319199,181.26666666666665,213.08333333333331,204.8429120688357,173.13333333333335,262.0833333333333,252.91371362653933,136.91666666666666
58XVZFMC,270.65000000000003,261.826112993673,195.79999999999998,215.25,207.06079293756656,191.01666666666665,262.49999999999994,253.9940377483427,
591LR2LK,274.13333333333327,262.07819694929333,182.29999999999998,207.85,197.8198438033569,183.88333333333335,262.0833333333333,250.7371012662739,105.16666666666666
592319RL,274.45,262.0615302826267,153.73333333333335,205.98333333333332,195.7069064258942,162.5166666666667,261.8666666666667,250.20874077973997,84.13333333333333
5974KV94,294.55,268.0405844005703,485.38333333333327,199.7833333333333,173.32569203551287,739.1333333333332,269.7666666666667,244.50164613473135,
