ID,SSRT_mean,SSRT_integration,SSRT_omission,SSRT_replacement,mean_SSD,p_respond,max_RT,mean_go_RT,mean_stopfail_RT,omission_count,omission_rate,go_acc,stopfail_acc
156,113.45999999999998,113.0,113.0,113.0,275.0,0.5455128205128205,1000.0,388.46,402.13866039952995,0,0.0,,
157,237.0354938271605,184.0,184.0,184.0,275.0,0.363974358974359,1000.0,512.0354938271605,481.73828812962313,2,0.003076923076923077,,
158,173.31384615384616,156.0,156.0,156.0,275.0,0.45474358974358975,1000.0,448.31384615384616,446.35692134197916,0,0.0,,
159,131.99692307692305,126.0,126.0,126.0,275.0,0.4987179487179487,1000.0,406.99692307692305,417.45578406169665,0,0.0,,
160,292.87345679012344,205.0,205.0,205.0,275.0,0.28307692307692306,1000.0,567.8734567901234,503.6807065217391,2,0.003076923076923077,,
161,184.45230769230767,159.0,159.0,159.0,275.0,0.44025641025641027,1000.0,459.45230769230767,452.9330227140361,0,0.0,,
162,309.4090909090909,212.0,213.0,213.0,275.0,0.2776923076923077,1000.0,584.4090909090909,513.9016620498614,12,0.018461538461538463,,
163,79.62,87.0,87.0,87.0,275.0,0.592948717948718,1000.0,354.62,375.42205405405406,0,0.0,,
164,150.9646153846154,138.0,138.0,138.0,275.0,0.4835897435897436,1000.0,425.9646153846154,430.5450689289502,0,0.0,,
165,100.57076923076926,95.0,95.0,95.0,275.0,0.5343589743589744,1000.0,375.57076923076926,389.8378119001919,0,0.0,,
166,170.0430769230769,150.0,150.0,150.0,275.0,0.4573076923076923,1000.0,445.0430769230769,439.7628259041211,0,0.0,,
167,162.78923076923076,146.0,146.0,146.0,275.0,0.46384615384615385,1000.0,437.78923076923076,437.86871199557766,0,0.0,,
168,146.10153846153844,126.0,126.0,126.0,275.0,0.46935897435897433,1000.0,421.10153846153844,419.87735591368477,0,0.0,,
169,215.08782742681046,177.0,177.0,177.0,275.0,0.39256410256410257,1000.0,490.08782742681046,464.81352057478773,1,0.0015384615384615385,,
170,73.07384615384615,81.0,81.0,81.0,275.0,0.5915384615384616,1000.0,348.07384615384615,363.2184655396619,0,0.0,,
171,95.16615384615386,99.0,99.0,99.0,275.0,0.5524358974358974,1000.0,370.16615384615386,382.8319795776282,0,0.0,,
172,137.30615384615385,130.0,130.0,130.0,275.0,0.5162820512820513,1000.0,412.30615384615385,423.32480754904395,0,0.0,,
173,127.23538461538459,118.0,118.0,118.0,275.0,0.5084615384615384,1000.0,402.2353846153846,417.70600100857285,0,0.0,,
174,115.33999999999997,113.0,113.0,113.0,275.0,0.5203846153846153,1000.0,390.34,400.8770633160877,0,0.0,,
175,216.71076923076924,170.0,170.0,170.0,275.0,0.3771794871794872,1000.0,491.71076923076924,464.9510537049626,0,0.0,,
176,103.68615384615384,106.0,106.0,106.0,275.0,0.5496153846153846,1000.0,378.68615384615384,389.567763004432,0,0.0,,
177,120.68461538461537,119.0,119.0,119.0,275.0,0.5135897435897436,1000.0,395.68461538461537,411.1280579131303,0,0.0,,
178,223.52080123266563,170.0,170.0,170.0,275.0,0.3525641025641026,1000.0,498.52080123266563,472.9389090909091,1,0.0015384615384615385,,
179,241.28813559322032,200.0,200.0,200.0,275.0,0.3962820512820513,1000.0,516.2881355932203,494.91976706567453,1,0.0015384615384615385,,
180,151.3353846153846,142.0,142.0,142.0,275.0,0.49435897435897436,1000.0,426.3353846153846,424.28267634854774,0,0.0,,
181,119.5846153846154,119.0,119.0,119.0,275.0,0.4969230769230769,1000.0,394.5846153846154,409.28534571723424,0,0.0,,
182,173.32,153.0,153.0,153.0,275.0,0.4683333333333333,1000.0,448.32,439.0769230769231,0,0.0,,
183,130.54153846153844,122.0,122.0,122.0,275.0,0.49256410256410255,1000.0,405.54153846153844,413.2977615825091,0,0.0,,
184,170.34615384615387,153.0,153.0,153.0,275.0,0.4685897435897436,1000.0,445.34615384615387,440.44815321477427,0,0.0,,
185,137.1123076923077,121.0,121.0,121.0,275.0,0.48423076923076924,1000.0,412.1123076923077,409.556526343659,0,0.0,,
186,85.72153846153844,91.0,91.0,91.0,275.0,0.5883333333333334,1000.0,360.72153846153844,379.8723033340597,0,0.0,,
187,119.54461538461538,114.0,114.0,114.0,275.0,0.513974358974359,1000.0,394.5446153846154,402.31379396358193,0,0.0,,
188,162.92769230769233,137.0,137.0,137.0,275.0,0.446025641025641,1000.0,437.9276923076923,431.8979591836735,0,0.0,,
