ID,SSRT_mean,SSRT_integration,SSRT_omission,SSRT_replacement,mean_SSD,p_respond,max_RT,mean_go_RT,mean_stopfail_RT,omission_count,omission_rate,go_acc,stopfail_acc
125,168.16307692307691,117.0,117.0,117.0,275.0,0.3293589743589744,1000.0,443.1630769230769,472.06189178668745,0,0.0,,
126,210.9123076923077,145.0,145.0,145.0,275.0,0.29217948717948716,1000.0,485.9123076923077,498.6774901272488,0,0.0,,
127,75.8553846153846,56.0,56.0,56.0,275.0,0.4166666666666667,1000.0,350.8553846153846,402.7806153846154,0,0.0,,
128,335.2766295707472,181.0,185.0,185.0,275.0,0.15217948717948718,1000.0,610.2766295707472,546.524852569503,21,0.03230769230769231,,
129,218.98767334360554,150.0,150.0,150.0,275.0,0.3016666666666667,1000.0,493.98767334360554,500.42966425839353,1,0.0015384615384615385,,
130,90.46615384615387,71.0,71.0,71.0,275.0,0.40602564102564104,1000.0,365.4661538461539,418.1341964003789,0,0.0,,
131,116.6307692307692,81.0,81.0,81.0,275.0,0.36230769230769233,1000.0,391.6307692307692,436.880042462845,0,0.0,,
132,120.51692307692309,87.0,87.0,87.0,275.0,0.3607692307692308,1000.0,395.5169230769231,437.9307036247335,0,0.0,,
133,101.22000000000003,72.0,72.0,72.0,275.0,0.38051282051282054,1000.0,376.22,420.9316037735849,0,0.0,,
134,116.58153846153846,91.0,91.0,91.0,275.0,0.38461538461538464,1000.0,391.58153846153846,436.5183333333333,0,0.0,,
135,160.56461538461537,119.0,119.0,119.0,275.0,0.3485897435897436,1000.0,435.56461538461537,462.8356013240162,0,0.0,,
136,203.4676923076923,137.0,137.0,137.0,275.0,0.2862820512820513,1000.0,478.4676923076923,491.28437080161217,0,0.0,,
137,251.61538461538464,173.0,173.0,173.0,275.0,0.2741025641025641,1000.0,526.6153846153846,527.5809167446212,0,0.0,,
138,118.4123076923077,88.0,88.0,88.0,275.0,0.39653846153846156,1000.0,393.4123076923077,444.05269964435826,0,0.0,,
139,135.99846153846153,96.0,96.0,96.0,275.0,0.36435897435897435,1000.0,410.9984615384615,454.1734693877551,0,0.0,,
140,214.5876923076923,151.0,151.0,151.0,275.0,0.28807692307692306,1000.0,489.5876923076923,489.8028482421006,0,0.0,,
141,117.90307692307692,84.0,84.0,84.0,275.0,0.3608974358974359,1000.0,392.9030769230769,434.7218472468916,0,0.0,,
142,197.53076923076924,136.0,136.0,136.0,275.0,0.29217948717948716,1000.0,472.53076923076924,480.0329091706889,0,0.0,,
143,145.75230769230768,101.0,101.0,101.0,275.0,0.3364102564102564,1000.0,420.7523076923077,455.4317835365854,0,0.0,,
144,86.64923076923077,64.0,64.0,64.0,275.0,0.405,1000.0,361.64923076923077,409.53371320037985,0,0.0,,
145,147.94,107.0,107.0,107.0,275.0,0.3573076923076923,1000.0,422.94,457.81270182992466,0,0.0,,
146,81.99384615384616,59.0,59.0,59.0,275.0,0.39871794871794874,1000.0,356.99384615384616,411.59324758842445,0,0.0,,
147,214.96610169491527,147.0,147.0,147.0,275.0,0.2873076923076923,1000.0,489.96610169491527,495.48192771084337,1,0.0015384615384615385,,
148,109.42615384615385,82.0,82.0,82.0,275.0,0.38743589743589746,1000.0,384.42615384615385,432.957974851092,0,0.0,,
149,67.10000000000002,51.0,51.0,51.0,275.0,0.425,1000.0,342.1,398.10196078431375,0,0.0,,
150,96.43538461538463,75.0,75.0,75.0,275.0,0.4067948717948718,1000.0,371.43538461538463,427.9561928774031,0,0.0,,
151,186.0724191063174,127.0,127.0,127.0,275.0,0.2944871794871795,1000.0,461.0724191063174,474.77100565955595,1,0.0015384615384615385,,
152,237.8996913580247,164.0,164.0,164.0,275.0,0.2623076923076923,1000.0,512.8996913580247,516.185239491691,2,0.003076923076923077,,
153,141.70615384615382,103.0,103.0,103.0,275.0,0.35294871794871796,1000.0,416.7061538461538,449.08209226298584,0,0.0,,
154,273.30697674418604,178.0,179.0,179.0,275.0,0.24076923076923076,1000.0,548.306976744186,533.4637912673056,5,0.007692307692307693,,
155,58.978461538461545,47.0,47.0,47.0,275.0,0.44756410256410256,1000.0,333.97846153846154,399.2042394729304,0,0.0,,
156,114.4646153846154,82.0,82.0,82.0,275.0,0.38346153846153846,1000.0,389.4646153846154,439.49314610498163,0,0.0,,
157,233.00462249614793,151.0,151.0,151.0,275.0,0.2553846153846154,1000.0,508.00462249614793,507.84989959839356,1,0.0015384615384615385,,
158,176.00615384615384,124.0,124.0,124.0,275.0,0.316025641025641,1000.0,451.00615384615384,480.868154158215,0,0.0,,
159,135.4676923076923,99.0,99.0,99.0,275.0,0.3494871794871795,1000.0,410.4676923076923,446.49816581071167,0,0.0,,
160,286.3400621118012,164.0,166.0,166.0,275.0,0.20115384615384616,1000.0,561.3400621118012,524.1185468451242,6,0.009230769230769232,,
161,186.2076923076923,129.0,129.0,129.0,275.0,0.3101282051282051,1000.0,461.2076923076923,480.63455973542784,0,0.0,,
162,306.84976525821594,188.0,190.0,190.0,275.0,0.20461538461538462,1000.0,581.8497652582159,538.9329573934837,11,0.016923076923076923,,
163,81.00461538461536,62.0,62.0,62.0,275.0,0.4194871794871795,1000.0,356.00461538461536,411.0574572127139,0,0.0,,
164,153.41076923076923,108.0,108.0,108.0,275.0,0.33474358974358975,1000.0,428.41076923076923,458.20605132133284,0,0.0,,
165,100.63999999999999,73.0,73.0,73.0,275.0,0.38051282051282054,1000.0,375.64,422.2587601078167,0,0.0,,
166,168.95538461538462,117.0,117.0,117.0,275.0,0.3192307692307692,1000.0,443.9553846153846,470.6124497991968,0,0.0,,
167,165.04000000000002,114.0,114.0,114.0,275.0,0.3244871794871795,1000.0,440.04,463.8435401027262,0,0.0,,
168,140.95230769230767,96.0,96.0,96.0,275.0,0.33794871794871795,1000.0,415.95230769230767,450.6407435508346,0,0.0,,
169,207.9230769230769,133.0,133.0,133.0,275.0,0.27807692307692305,1000.0,482.9230769230769,491.5905947441217,0,0.0,,
170,70.88,53.0,53.0,53.0,275.0,0.41807692307692307,1000.0,345.88,400.8647654093836,0,0.0,,
171,96.73076923076923,76.0,76.0,76.0,275.0,0.3930769230769231,1000.0,371.7307692307692,416.0655577299413,0,0.0,,
172,144.13538461538462,110.0,110.0,110.0,275.0,0.3573076923076923,1000.0,419.1353846153846,454.4632221026193,0,0.0,,
173,133.35846153846154,97.0,97.0,97.0,275.0,0.3626923076923077,1000.0,408.35846153846154,449.25945563803464,0,0.0,,
174,112.41384615384618,79.0,79.0,79.0,275.0,0.36653846153846154,1000.0,387.4138461538462,432.84470094438615,0,0.0,,
175,211.76153846153846,142.0,142.0,142.0,275.0,0.27192307692307693,1000.0,486.76153846153846,492.2998585572843,0,0.0,,
176,102.93384615384616,72.0,72.0,72.0,275.0,0.39064102564102565,1000.0,377.93384615384616,422.6212668198228,0,0.0,,
177,133.63384615384615,96.0,96.0,96.0,275.0,0.3638461538461538,1000.0,408.63384615384615,446.10500352360816,0,0.0,,
178,232.211093990755,148.0,149.0,149.0,275.0,0.2485897435897436,1000.0,507.211093990755,499.0861268695204,1,0.0015384615384615385,,
179,244.45146379044684,163.0,163.0,163.0,275.0,0.2741025641025641,1000.0,519.4514637904468,524.977549111319,1,0.0015384615384615385,,
180,147.58307692307693,105.0,105.0,105.0,275.0,0.33974358974358976,1000.0,422.58307692307693,457.85849056603774,0,0.0,,
181,129.68615384615384,89.0,89.0,89.0,275.0,0.3455128205128205,1000.0,404.68615384615384,436.8467532467532,0,0.0,,
182,164.99692307692305,119.0,119.0,119.0,275.0,0.3251282051282051,1000.0,439.99692307692305,469.1242113564669,0,0.0,,
183,134.65076923076924,98.0,98.0,98.0,275.0,0.34935897435897434,1000.0,409.65076923076924,444.9732110091743,0,0.0,,
184,172.0246153846154,118.0,118.0,118.0,275.0,0.32269230769230767,1000.0,447.0246153846154,471.24831148192294,0,0.0,,
185,130.97384615384618,94.0,94.0,94.0,275.0,0.3478205128205128,1000.0,405.9738461538462,442.1142646516771,0,0.0,,
